gate_index,x1_m,y1_m,z1_m,x2_m,y2_m,z2_m
51,346.505785836493,-49.4383599928285,0,351.498344287217,-50.3908783982021,0
52,345.856504501543,-51.7830206829789,0,350.472555235276,-53.8345987868605,0
53,340.010419155651,-66.6602544280985,0,336.318278689036,-65.3137090814505,0
54,338.98729344343,-69.5477342424132,0,334.28184949107,-68.7204034376027,0
55,334.28184949107,-82.9900448639533,0,329.610352361607,-82.0644655947205,0
56,333.040574010021,-94.4717589926708,0,343.353652226837,-89.7041396451243,0
57,337.028816199825,-97.3716266553465,0,344.188794367365,-97.3716266553465,0
58,337.028816199825,-105.985324984376,0,344.188794367365,-107.453988466262,0
59,332.119365818143,-113.950000020759,0,321.951695558931,-108.583729606175,0
60,325.056581120705,-123.095930937024,0,320.139157348938,-121.514593201559,0
61,319.442144274824,-130.788119435499,0,323.358490803895,-132.835300575695,0
62,316.949923756325,-137.775237674863,0,321.400317539359,-139.599899125907,0
63,305.693117812799,-173.28167120741,0,311.133217740164,-175.802997273701,0
64,300.466068998163,-189.83191410409,0,308.335346979978,-193.710877283,0
65,297.190932576959,-202.790050770422,0,288.109667829901,-199.423173277049,0
66,296.421333869581,-212.563222949142,0,306.580036806968,-213.692917825749,0
67,297.190932576959,-224.833559869965,0,306.580036806968,-226.181347497409,0
68,292.141141241435,-237.168202207825,0,288.109667829901,-234.186721115936,0
69,271.990530260552,-239.765639955786,0,271.534290011928,-244.826981786813,0
70,260.584524044958,-237.168202207825,0,256.929130083321,-240.823596169463,0
71,243.910271122499,-228.480170977269,0,248.612263354157,-223.77817874561,0
72,214.865053286434,-220.126095467916,0,214.865053286434,-213.692917825749,0
73,183.644462590348,-228.480170977269,0,200.337563922491,-243.967003719206,0
74,179.178325830432,-251.068893321039,0,179.178325830432,-256.926121858633,0
75,162.648062320405,-251.068893321039,0,162.286360909952,-260.271902873368,0
76,150.651632207043,-250.023696243862,0,144.080723250478,-253.942128190438,0
77,149.807662249319,-240.438608866854,0,158.428212531785,-239.765639955786,0
78,147.697737355009,-230.672670784619,0,141.187111966852,-232.059192858023,0
79,145.956376682728,-220.126095467916,0,154.811198427254,-215.36064440877,0
80,138.237190009545,-204.078051212422,0,135.854667795901,-217.60466172294,0
81,122.869921731545,-217.60466172294,0,122.869921731545,-212.563222949142,0
82,122.869921731545,-227.724584182833,0,110.957310663328,-220.126095467916,0
83,107.719285792336,-229.700404654228,0,121.137348879624,-235.291264273932,0
84,105.718346560022,-238.057268506837,0,115.605340413813,-247.179197360038,0
85,101.539914633717,-247.179197360038,0,108.147924357695,-256.926121858633,0
86,99.2020877006356,-248.764146859647,0,93.1479243576954,-258.772874676685,0
87,99.2020877006356,-247.591155437279,0,86.2574478441669,-247.179197360038,0
88,94.1036989246702,-239.765639955786,0,97.8222967917827,-232.937218118267,0
89,87.1591014758834,-231.509224753405,0,82.2845746600347,-237.493792329299,0
90,78.9061897381593,-227.069061713226,0,83.0085142861508,-220.553605078181,0
91,69.2796772845033,-223.203957526167,0,65.989356838989,-230.672670784619,0
92,60.362432019124,-218.67380618814,0,63.389819577904,-211.801925478297,0
93,47.8687514868813,-215.36064440877,0,47.8687514868813,-220.553605078181,0
94,38.9609867948146,-217.019690262649,0,38.6463898195096,-222.333984815403,0
95,30.8458755929529,-217.019690262649,0,30.8458755929529,-222.333984815403,0
96,1.30979731252391,-217.019690262649,0,1.30979731252391,-221.719794954584,0
97,-5.95377859454257,-217.019690262649,0,-5.95377859454257,-221.312015254538,0
98,-14.3275347349838,-213.692917825749,0,-14.3275347349838,-218.240822443643,0
99,-21.6006315274071,-217.60466172294,0,-21.3598549669616,-212.035966266782,0
100,-25.6938330549799,-212.246645757172,0,-22.3229612087435,-220.553605078181,0
101,-35.9473275087218,-224.111168506917,0,-23.1009987396638,-226.181347497409,0
102,-31.1875323871186,-233.42588100772,0,-19.8254408065176,-230.672670784619,0
103,-27.589889043375,-242.433665323872,0,-14.3275347349838,-238.844282555527,0
104,-24.5340553354153,-243.45727717798,0,-16.8569664296038,-244.826981786813,0
105,-23.1009987396638,-245.760403849724,0,-18.5971065815878,-248.114711114172,0
106,-24.0349595889742,-250.023696243862,0,-27.3219367230536,-242.943425187584,0
107,-45.0195803652981,-247.591155437279,0,-45.7644754268757,-240.438608866854,0
108,-47.2634584292167,-242.433665323872,0,-48.8161879311166,-244.826981786813,0
109,-55.2958514675184,-240.438608866854,0,-53.2056374235178,-236.43728280848,0
110,-53.749093074958,-236.10284856144,0,-62.1517535318404,-236.10284856144,0
111,-57.5978501454418,-227.724584182833,0,-53.2056374235178,-229.194368216309,0
112,-56.3122641648964,-226.623196255218,0,-52.4555062232601,-226.623196255218,0
113,-57.0587334439228,-226.181347497409,0,-54.1143268433187,-222.333984815403,0
114,-58.3028489089667,-226.181347497409,0,-56.3122641648964,-221.312015254538,0
115,-66.1822468542452,-225.710844914186,0,-66.7213635557643,-221.312015254538,0
116,-67.5922443812951,-225.710844914186,0,-70.080475311383,-222.061439550057,0
117,-67.5922443812951,-226.623196255218,0,-72.7345883034768,-226.623196255218,0
118,-75.3334777222534,-241.969057533702,0,-70.2760364566558,-240.251879801662,0
119,-75.3334777222534,-242.943425187584,0,-71.4521855881901,-245.760403849724,0
120,-76.7448566800946,-242.943425187584,0,-76.3214429927422,-247.37934353876,0
121,-102.900256375549,-215.72637403664,0,-100.364187908657,-210.55542924051,0
122,-103.98714286136,-214.738295413176,0,-103.98714286136,-210.028453974663,0
123,-104.744669806016,-215.72637403664,0,-107.939457355217,-210.55542924051,0
124,-126.75116457745,-219.288264005713,0,-118.805192606807,-225.710844914186,0
125,-130.174044810957,-237.493792329299,0,-133.841416489715,-235.713134510397,0
126,-164.967414799323,-248.114711114172,0,-164.967414799323,-253.334082818652,0
127,-190.765880562814,-233.42588100772,0,-186.179318248948,-230.672670784619,0
128,-188.916104457883,-210.55542924051,0,-207.036174378527,-224.111168506917,0
129,-217.596414299195,-210.55542924051,0,-214.622922603315,-206.834743050474,0
130,-239.285771829116,-210.55542924051,0,-238.511151917333,-204.078051212422,0
131,-240.176391625988,-210.55542924051,0,-246.313201684101,-203.514537859693,0
132,-240.827578723216,-211.123001059452,0,-246.923071006646,-211.123001059452,0
133,-247.799758157805,-213.310563853079,0,-240.443209454601,-212.563222949142,0
134,-247.799758157805,-215.72637403664,0,-243.073270908078,-216.43495263818,0
135,-246.313201684101,-232.937218118267,0,-241.345427939978,-233.776263560694,0
136,-245.234528275531,-242.943425187584,0,-240.443209454601,-241.969057533702,0
137,-246.313201684101,-242.943425187584,0,-240.176391625988,-248.114711114172,0
138,-247.39513957306,-242.943425187584,0,-250.419995389601,-248.114711114172,0
139,-276.947000636822,-247.37934353876,0,-280.93371635474,-242.433665323872,0
140,-281.509575291773,-242.433665323872,0,-287.135274138169,-247.37934353876,0
141,-281.509575291773,-241.393901746771,0,-287.135274138169,-241.393901746771,0
142,-287.135274138169,-240.640855444497,0,-281.509575291773,-235.291264273932,0
143,-287.976914123063,-240.640855444497,0,-290.729912032756,-235.291264273932,0
144,-299.008163652989,-235.713134510397,0,-299.008163652989,-244.826981786813,0
145,-305.369096044188,-235.713134510397,0,-308.597937926071,-244.826981786813,0
146,-312.948960081968,-235.713134510397,0,-321.689157974282,-238.844282555527,0
147,-310.092389846667,-224.111168506917,0,-300.486147113059,-220.126095467916,0
148,-317.467853820188,-216.43495263818,0,-327.035378150868,-217.60466172294,0
149,-318.558881858245,-205.913751734367,0,-308.020816124177,-202.790050770422,0
150,-322.126693793362,-199.032462408549,0,-333.249457663655,-199.032462408549,0
151,-322.126693793362,-172.566113841406,0,-317.897405868681,-172.566113841406,0
152,-320.58671734735,-156.086596504773,0,-325.201145916939,-156.086596504773,0
153,-317.897405868681,-140.24372508252,0,-313.523130692893,-142.011100727828,0
154,-312.141109643712,-133.396540033369,0,-319.441002330168,-132.174609306272,0
155,-318.94594533397,-123.095930937024,0,-314.901113801371,-125.126355160661,0
156,-312.948960081968,-109.479783712409,0,-308.020816124177,-111.363274810174,0
157,-308.597937926071,-99.5241879099354,0,-313.828605107486,-99.5241879099354,0
158,-311.452340171841,-95.6378110897967,0,-305.369096044188,-97.3716266553465,0
159,-302.745662015158,-89.7041396451243,0,-306.933938486136,-88.6941140977853,0
160,-306.138701442534,-80.7302669737215,0,-301.477006417805,-81.5370988049246,0
161,-299.49824766481,-52.3172711635091,0,-295.796034136902,-53.8345987868605,0
162,-294.355670721757,-46.321686235786,0,-298.27816306762,-45.355700756113,0
163,-299.008163652989,-35.5407102946884,0,-294.355670721757,-36.7411338981765,0
164,-294.890543615329,-25.8614200875954,0,-289.663913988758,-26.355830998217,0
165,-292.824123634261,-13.7122177939505,0,-298.011870697308,-14.3918818469205,0
166,-294.355670721757,-8.24236145196114,0,-300.285153118193,-11.0111028620139,0
167,-298.011870697308,-2.73402327827717,0,-306.138701442534,-4.34114739205664,0
168,-303.206989992929,10.3490643292943,0,-299.49824766481,1.83694372519665,0
169,-294.890543615329,-2.25,0,-293.820797828184,8.97818058324225,0
170,-294.355670721757,-2.25,0,-285.842534488151,4.01690758187717,0
171,-265.845888961903,-13.7207497365805,0,-261.945732046916,-4.34114739205664,0
172,-252.467153787319,-13.7207497365805,0,-253.645274906535,-17.632111852378,0
173,-225.292644480264,-23.7161204536048,0,-222.4409168435,-18.5051474298278,0
174,-214.622922603315,-32.6595758775003,0,-210.027514189348,-24.3323035784218,0
175,-197.278614166165,-37.8361030994584,0,-199.249661209222,-41.1200464720949,0
176,-188.916104457883,-48.2074283928777,0,-181.941785392661,-40.7028141377821,0
177,-169.893641418998,-52.3172711635091,0,-178.15526413139,-59.3207787420341,0
178,-164.064374632082,-76.3472702203642,0,-156.389872315495,-70.8954379736083,0
179,-149.679924934872,-81.1281077290579,0,-155.383380208401,-83.434652141147,0
180,-141.669925249254,-84.2314583925959,0,-147.205631838267,-93.1640758430499,0
181,-132.7373077988,-89.7041396451243,0,-132.7373077988,-94.1705679501433,0
182,-117.765737705785,-94.1705679501433,0,-120.661684030499,-85.9281981675805,0
183,-102.540327161117,-82.0644655947205,0,-105.027057672084,-78.7892595558856,0
184,-89.3637711230479,-75.8859613379464,0,-92.2889497126703,-73.2825949739951,0
185,-86.3128593591162,-63.3886843415366,0,-89.3637711230479,-60.6734172827042,0
186,-78.4706083580133,-55.2828041235555,0,-73.6368333511979,-58.4126291339533,0
187,-72.7345883034768,-45.355700756113,0,-75.3334777222534,-43.9130092513241,0
188,-64.9668392545101,-36.7411338981765,0,-58.7285535624311,-39.6797526993631,0
189,-59.556944178883,-26.355830998217,0,-62.151319010239,-24.6854071186857,0
190,-51.4630701510069,-18.5051474298278,0,-48.3003036365184,-20.5415381037313,0
191,-46.2209237598954,-5.17591009913366,0,-50.1210806748823,-1.85567806453925,0
192,-45.0195803652981,4.01690758187717,0,-38.0658830688883,-5.17591009913366,0
193,-37.6711788630967,6.88014994286467,0,-35.4434510159489,-3.14984784863439,0
194,-32.7402587564916,7.86515032419653,0,-31.7546567561036,-1.48711583928833,0
195,-27.589889043375,2.628214699166,0,-29.0877253441916,8.50111327736692,0
196,-9.05966713341282,6.88014994286467,0,-9.05966713341282,-2.25,0
